Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,class
19153,javier,1322673165,201191,30/11/2011 17:12,no,651,0.64,6.62,-88.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.02,0.0,-19,4,41,43,642,-313,0.0,0.0,0.0,24,,,,,,,,,,,-4.62,2.1,-0.56,-126,185,-62,576,176,338,,,,,,,,,,,,,,,,55.72188908,-50.7778997,-76.93094274,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.45,0.13,-0.46,-137,149,-196,-527,291,107.0,148.0,-3.84,89.7,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.14,0.16,0.18,182,167,-161,-32,682.0,822.0,E
18858,roberto,1322832930,972293,02/12/2011 13:35,yes,603,139.0,-36.2,136.0,17,-0.865852,0.269504,,-0.696212,0.66086,,140.0,19.0,-0.9,135.0,16.0,-0.9,5.0,3.0,0.0,0.7,135.1,3.2,10.3,-37.5,0.8,0.7,138.5,1.7,2.75,-0.16,0.16,0.07,46,24,-163,182,592,-335,-21.7,27.4,-84.4,27,87.3476,-17.783,6.0399,36.4803,13.7517,26.8808,722.5778,-77.5962,20.4774,419.3227,-1.99,0.03,0.38,-251,-22,84,-196,282,610,-0.20964,-0.43405,-0.17381,-0.98196,0.89447,-1.05143,40.7,-27.7,34.0,-50.0,-97.8,2.0,90.7,70.1,32.0,84.7,-16.7,-69.6,-1.5088,-0.4722,,-0.0926,-0.9387,,44.4,-22.5,-1.5,-16.7,-69.6,-1.5,61.09,47.06,0.0,18,27.5196,109.7495,9.6639,93.3907,17.5198,21.148,447.2371,-36.7212,14.0423,197.1866,0.39,-0.48,-0.05,-29,131,-112,-483,356,97.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,33,2.85994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.63,0.34,50,319,-21,72,651.0,574.0,E
11726,roberto,1322832886,808365,02/12/2011 13:34,no,561,125.0,-43.1,166.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.11,-0.2,48,46,-158,169,612,-304,-10.4,-7.96,-64.4,16,,,,,,,,,,,-2.1,0.05,0.59,-138,-37,55,320,168,551,,,,,,,,,,,,,,,,47.82330069,-27.37815261,-100.7759287,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.1,0.05,-0.13,-47,80,-147,-565,255,46.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.85,0.88,0.49,31,360,-45,28,669.0,440.0,C
1957,emilio,1322489629,982654,28/11/2011 14:13,no,230,1.91,3.51,-87.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.02,-8,2,22,50,569,-435,84.7,15.0,98.9,32,,,,,,,,,,,1.22,-0.45,0.34,-228,191,-102,-303,351,523,,,,,,,,,,,,,,,,-67.40228584,-82.22503712,27.48085514,,,,,,,,,,,,,,,,4,,,,,,,,,,,0.32,-0.37,-0.34,-27,-23,10,-395,244,342.0,158.0,5.24,118.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.06,0.19,0.21,-66,286,197,-662,1160.0,-546.0,A
8519,jose,1322837876,720350,02/12/2011 14:57,no,709,118.0,15.2,-3.73,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.1,-0.18,-22,64,-168,30,594,-334,-41.6,11.9,-71.1,21,,,,,,,,,,,2.46,-0.96,0.25,-192,-34,65,100,227,610,,,,,,,,,,,,,,,,55.80666412,87.68022434,-36.69021532,,,,,,,,,,,,,,,,6,,,,,,,,,,,0.05,0.13,-0.08,45,31,-21,-142,603,-107.0,-21.4,32.6,-149.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.64,-2.83,-0.89,-304,44,46,-692,477.0,662.0,B
2900,carlos,1323084251,641019,05/12/2011 11:24,no,334,1.58,6.74,-93.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,-0.03,-10,-3,29,-7,607,-316,-154.0,18.7,-174.0,26,,,,,,,,,,,-1.14,0.39,-0.41,-227,112,-30,-103,261,612,,,,,,,,,,,,,,,,78.92542428,-36.28221719,65.40734103,,,,,,,,,,,,,,,,2,,,,,,,,,,,0.22,0.05,-0.21,-7,14,12,-552,296,-43.0,-5.36,35.6,94.1,,,,,,,,,,,,,,,,30,,,,,,,,,,,-0.39,0.83,-0.1,-101,-213,-176,-287,-467.0,197.0,A
1802,emilio,1322489620,46705,28/11/2011 14:13,no,225,1.02,3.8,-87.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.02,-0.05,-6,2,30,53,565,-430,56.9,30.9,66.9,26,,,,,,,,,,,-2.06,0.82,-0.92,-170,189,0,-84,189,657,,,,,,,,,,,,,,,,-111.9162886,-43.72004473,10.60498962,,,,,,,,,,,,,,,,2,,,,,,,,,,,0.18,-0.43,-0.13,-8,-17,2,-435,245,298.0,-165.0,-45.8,73.7,,,,,,,,,,,,,,,,40,,,,,,,,,,,-0.29,3.0,0.75,118,319,191,307,161.0,-94.0,A
3433,javier,1322673050,134667,30/11/2011 17:10,no,414,0.87,3.98,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.02,0.0,-11,-3,45,40,629,-304,0.0,0.0,0.0,37,,,,,,,,,,,-0.06,0.0,-0.02,-272,157,-185,-408,434,401,,,,,,,,,,,,,,,,50.15386501,-52.50240145,-80.30216516,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.14,-0.43,-147,141,-211,-527,328,48.0,49.6,-40.5,159.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.0,0.1,-0.1,246,108,-206,123,546.0,682.0,A
15044,roberto,1322832909,152352,02/12/2011 13:35,no,577,125.0,-41.9,166.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.11,-0.18,49,43,-159,164,603,-305,-34.7,-60.5,6.76,21,,,,,,,,,,,1.3,-0.75,1.1,119,-97,-138,760,-23,-9,,,,,,,,,,,,,,,,65.51488742,-23.18877164,-86.16596819,,,,,,,,,,,,,,,,19,,,,,,,,,,,0.03,-0.13,-0.16,-43,114,-142,-510,344,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,54,,,,,,,,,,,1.19,1.88,1.35,-239,472,-26,-617,649.0,596.0,D
1431,roberto,1322832808,804308,02/12/2011 13:33,no,208,121.0,-44.1,174.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.11,-0.13,47,45,-158,172,607,-313,-16.0,-16.3,-48.7,23,,,,,,,,,,,-0.77,-0.32,0.67,136,-105,-146,756,-64,-83,,,,,,,,,,,,,,,,53.73100081,-25.87925037,-96.15617972,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.08,-0.02,-0.21,-44,88,-141,-561,280,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,41,,,,,,,,,,,1.06,1.0,0.71,-378,145,31,-597,-62.0,443.0,A
17304,jose,1322837953,373,02/12/2011 14:59,no,164,156.0,4.62,56.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.03,-0.43,-19,54,-257,45,440,-552,-41.1,3.44,-57.9,18,,,,,,,,,,,-2.67,0.32,1.36,-166,-47,49,320,161,573,,,,,,,,,,,,,,,,-26.81069273,-26.81069273,-118.6793982,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.06,1.33,-0.1,-6,-6,-21,-295,542,-10.0,33.9,22.9,-38.5,,,,,,,,,,,,,,,,12,,,,,,,,,,,-0.22,-0.26,-0.41,-57,86,52,-107,732.0,611.0,E
17204,jose,1322837947,884032,02/12/2011 14:59,no,159,151.0,6.93,49.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.08,-0.74,-13,58,-239,24,486,-510,-52.8,-19.7,-6.47,16,,,,,,,,,,,-1.41,0.13,0.72,83,-103,-75,728,-35,70,,,,,,,,,,,,,,,,42.80956335,90.1327694,-47.94210856,,,,,,,,,,,,,,,,2,,,,,,,,,,,0.34,0.9,-0.18,17,9,-10,-219,578,-7.0,15.2,48.5,-70.0,,,,,,,,,,,,,,,,24,,,,,,,,,,,0.56,-2.65,-0.38,-152,177,21,-454,719.0,549.0,E
10281,carlos,1323084297,568400,05/12/2011 11:24,no,370,1.11,6.55,-92.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,-11,3,23,7,602,-313,80.0,11.1,122.0,32,,,,,,,,,,,0.56,-0.02,-0.43,-268,143,-73,-450,358,451,,,,,,,,,,,,,,,,-96.39887073,1.676553335,60.65075955,,,,,,,,,,,,,,,,6,,,,,,,,,,,-0.03,0.06,0.3,1,-49,34,-569,241,27.0,149.0,1.77,105.0,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.37,-0.13,0.39,112,270,-242,-193,715.0,458.0,C
2813,carlos,1323084248,180416,05/12/2011 11:24,no,331,0.8,7.26,-93.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.03,-0.05,-27,4,26,3,605,-305,-143.0,1.76,-173.0,34,,,,,,,,,,,-0.02,-0.02,-0.03,-290,111,-123,-374,338,505,,,,,,,,,,,,,,,,75.83777142,0.0,81.24186126,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.14,0.21,0.56,0,18,19,-534,325,-39.0,33.9,35.3,115.0,,,,,,,,,,,,,,,,25,,,,,,,,,,,-0.24,-2.23,-0.69,-176,-34,-168,-549,-131.0,454.0,A
5176,javier,1322673049,142670,30/11/2011 17:10,no,793,1.15,4.69,-87.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.0,-15,4,40,47,630,-311,0.0,0.0,0.0,38,,,,,,,,,,,0.0,-0.02,-0.02,-278,160,-183,-413,429,390,,,,,,,,,,,,,,,,56.17046443,-50.94159613,-76.38775895,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.37,0.14,-0.36,-141,154,-200,-520,339,52.0,51.2,-40.3,157.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.02,-0.02,-0.02,229,118,-204,119,566.0,681.0,A
2838,carlos,1323084249,56268,05/12/2011 11:24,no,332,1.68,6.15,-93.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,0.0,0.0,-20,5,21,-6,602,-316,-144.0,1.64,-174.0,34,,,,,,,,,,,-0.02,-0.03,0.0,-287,110,-120,-369,334,512,,,,,,,,,,,,,,,,32.0398588,9.0106135,123.7089479,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.02,0.03,0.07,2,7,21,-543,295,-21.0,13.2,35.8,115.0,,,,,,,,,,,,,,,,28,,,,,,,,,,,-0.24,1.75,-0.1,-184,-89,-184,-448,-305.0,271.0,A
11900,roberto,1322832863,232286,02/12/2011 13:34,no,617,126.0,-41.8,165.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.11,-0.2,44,47,-163,172,597,-321,21.4,26.5,-28.0,21,,,,,,,,,,,-2.63,0.69,0.54,-164,8,131,124,278,571,,,,,,,,,,,,,,,,62.29241565,-32.2770482,-84.45530393,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.79,-0.59,-0.07,-56,103,-132,-547,298,51.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,1.27,-0.63,0.25,-318,-4,1,-284,-490.0,165.0,C
15308,roberto,1322832892,656320,02/12/2011 13:34,no,612,125.0,-41.6,164.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,-0.18,48,45,-160,159,607,-288,-24.0,-32.3,-34.5,12,,,,,,,,,,,-0.24,-0.43,0.66,71,-84,-25,680,16,258,,,,,,,,,,,,,,,,48.15086841,-30.5768323,-98.56120612,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.08,-0.02,-0.18,-52,80,-144,-564,269,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,43,,,,,,,,,,,1.54,-0.34,0.54,3,417,-17,-41,722.0,588.0,D
11043,javier,1322673111,310676,30/11/2011 17:11,no,471,1.1,2.77,-87.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.02,-0.03,-13,3,43,50,629,-297,0.0,0.0,0.0,39,,,,,,,,,,,1.32,-0.67,-0.13,-288,231,-87,-407,448,355,,,,,,,,,,,,,,,,56.98019263,-52.43843745,-74.36462133,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.29,0.51,-0.28,-142,153,-192,-503,340,70.0,150.0,38.6,173.0,,,,,,,,,,,,,,,,28,,,,,,,,,,,0.88,-4.82,-0.2,8,189,-196,-678,314.0,575.0,C
10814,javier,1322673101,886647,30/11/2011 17:11,no,461,0.97,4.7,-87.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.0,-0.02,-12,3,42,49,629,-310,0.0,0.0,0.0,35,,,,,,,,,,,0.21,0.03,0.05,-262,176,-122,-393,413,427,,,,,,,,,,,,,,,,52.00816,-52.82819493,-78.43712616,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.14,0.19,0.05,-142,140,-199,-551,255,94.0,138.0,14.4,130.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.72,-4.0,-0.15,120,289,-169,-554,691.0,724.0,C
4742,jose,1322837839,428358,02/12/2011 14:57,no,678,119.0,15.9,1.08,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.08,-0.18,-20,61,-162,24,599,-330,-29.6,-0.6,-51.8,8,,,,,,,,,,,-1.48,0.0,1.21,-40,-63,31,409,155,502,,,,,,,,,,,,,,,,-19.21995414,-31.56189344,119.7731493,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.06,0.05,-0.18,-13,-8,39,-504,360,-164.0,-6.66,24.6,-106.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.58,1.73,0.43,-313,31,69,-644,618.0,746.0,A
3423,javier,1322673048,673157,30/11/2011 17:10,no,413,1.03,4.98,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.02,-15,-2,45,41,631,-305,0.0,0.0,0.0,38,,,,,,,,,,,0.02,-0.02,-0.02,-276,160,-183,-407,425,404,,,,,,,,,,,,,,,,54.0949477,-51.66058369,-77.62554279,,,,,,,,,,,,,,,,29,,,,,,,,,,,0.34,0.13,-0.39,-141,147,-200,-526,341,49.0,53.2,-41.5,158.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.02,-0.11,-0.03,230,123,-203,131,557.0,645.0,A
18133,javier,1322673150,358645,30/11/2011 17:12,no,505,8.2,-5.85,-79.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.11,0.11,30,34,9,110,548,-448,0.0,0.0,0.0,14,,,,,,,,,,,0.0,-0.03,-0.02,-18,131,-23,414,172,500,,,,,,,,,,,,,,,,63.95516806,-37.01107214,-79.83462669,,,,,,,,,,,,,,,,28,,,,,,,,,,,0.59,-0.45,-0.05,-100,165,-198,-539,297,36.0,168.0,23.8,-143.0,,,,,,,,,,,,,,,,26,,,,,,,,,,,0.77,-3.73,-0.2,-15,-141,-215,-408,-361.0,220.0,E
4082,roberto,1322832812,452290,02/12/2011 13:33,no,643,122.0,-43.8,173.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.11,-0.18,50,43,-159,175,611,-307,-9.88,-42.9,-33.1,24,,,,,,,,,,,0.0,-0.39,0.69,150,-96,-149,754,-44,-97,,,,,,,,,,,,,,,,51.93863882,-32.30197403,-94.07625759,,,,,,,,,,,,,,,,18,,,,,,,,,,,-0.03,-0.13,0.0,-55,86,-140,-548,297,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,43,,,,,,,,,,,1.03,0.64,0.49,-395,134,23,-601,-59.0,448.0,A
16920,jose,1322837936,344290,02/12/2011 14:58,no,148,148.0,10.7,43.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.11,0.15,-14,61,-226,15,495,-495,-63.7,-23.3,-9.21,17,,,,,,,,,,,-2.2,-0.03,0.21,68,-134,-73,717,-61,139,,,,,,,,,,,,,,,,125.9931686,27.18691566,14.70010832,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.02,-0.08,0.05,11,39,6,-360,504,-31.0,-113.0,64.1,-139.0,,,,,,,,,,,,,,,,43,,,,,,,,,,,0.32,-1.64,-0.16,-402,-121,11,-631,4.0,326.0,E
5200,javier,1322673035,46635,30/11/2011 17:10,no,794,0.48,5.08,-88.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-15,3,44,46,640,-304,0.0,0.0,0.0,38,,,,,,,,,,,-0.02,0.02,-0.07,-280,157,-191,-425,455,348,,,,,,,,,,,,,,,,60.05536498,-48.58592132,-74.79665478,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.31,0.1,-0.38,-138,167,-201,-516,344,69.0,51.4,-55.2,163.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.03,0.06,0.03,224,107,-202,132,547.0,694.0,A
13403,jose,1322837919,668287,02/12/2011 14:58,no,133,118.0,16.3,-2.54,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.11,-0.18,-21,61,-161,27,597,-333,-47.6,-11.6,-18.3,13,,,,,,,,,,,-1.35,-0.05,0.64,77,-105,18,678,1,233,,,,,,,,,,,,,,,,109.225388,41.53224862,-22.37798097,,,,,,,,,,,,,,,,5,,,,,,,,,,,-0.1,-0.18,-0.16,20,44,-11,-363,501,-49.0,-68.7,32.8,-148.0,,,,,,,,,,,,,,,,47,,,,,,,,,,,0.19,-1.53,-0.31,-444,-135,7,-593,-90.0,308.0,D
9483,pedro,1323095022,796436,05/12/2011 14:23,no,93,123.0,25.9,-4.41,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.03,-0.46,-37,73,-175,9,585,-373,50.0,22.5,14.4,27,,,,,,,,,,,-2.12,0.32,-0.3,239,-19,119,512,152,440,,,,,,,,,,,,,,,,-60.38728664,12.33433511,95.08270802,,,,,,,,,,,,,,,,11,,,,,,,,,,,-0.1,-0.71,0.51,13,-60,86,509,-535,-23.0,146.0,7.03,96.6,,,,,,,,,,,,,,,,39,,,,,,,,,,,-0.39,2.95,0.44,123,332,-144,-340,806.0,748.0,C
1626,emilio,1322489611,414658,28/11/2011 14:13,no,217,1.12,4.93,-87.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.0,-0.07,-9,4,29,62,582,-413,78.0,39.5,95.2,29,,,,,,,,,,,0.18,0.06,-0.28,-227,148,-97,-337,225,595,,,,,,,,,,,,,,,,11.85790659,-61.30623892,94.29405816,,,,,,,,,,,,,,,,38,,,,,,,,,,,0.21,-0.1,0.0,-214,44,301,-438,230,308.0,175.0,-68.7,125.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.21,-0.16,0.3,-59,277,212,-461,976.0,-384.0,A
17492,jose,1322837961,72320,02/12/2011 14:59,no,172,134.0,2.55,58.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,-0.02,-0.11,-47,62,-158,74,584,-371,-58.6,-10.4,-9.46,16,,,,,,,,,,,-1.91,0.19,0.38,54,-113,-91,724,-77,107,,,,,,,,,,,,,,,,-96.04610158,-59.77195369,10.88172139,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.16,0.34,-0.23,-57,-83,11,-452,399,45.0,-34.9,52.7,-111.0,,,,,,,,,,,,,,,,24,,,,,,,,,,,0.42,-2.6,-0.79,-226,45,43,-657,528.0,591.0,E
14636,javier,1322673133,650656,30/11/2011 17:12,no,490,0.98,4.09,-87.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.02,-12,2,37,48,633,-314,0.0,0.0,0.0,15,,,,,,,,,,,-0.18,0.06,0.1,-15,150,16,404,176,524,,,,,,,,,,,,,,,,76.73327689,-34.57300664,-68.80027574,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.45,-0.24,-0.41,-103,211,-193,-342,487,129.0,148.0,26.4,129.0,,,,,,,,,,,,,,,,40,,,,,,,,,,,0.55,-2.34,-0.34,-143,334,-140,-644,559.0,708.0,D
6429,emilio,1322489662,198685,28/11/2011 14:14,no,258,2.47,2.86,-88.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.03,0.02,-7,7,13,39,558,-446,131.0,-24.6,-59.1,36,,,,,,,,,,,3.6,-1.24,-0.2,95,36,-339,459,-269,-408,,,,,,,,,,,,,,,,-116.4650207,-40.46610728,3.281482467,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.8,0.06,0.54,-12,-28,1,-451,205,296.0,-178.0,14.1,105.0,,,,,,,,,,,,,,,,41,,,,,,,,,,,-0.5,1.19,0.69,-53,332,228,-655,1150.0,-515.0,B
18296,javier,1322673158,254675,30/11/2011 17:12,no,512,4.86,0.46,-81.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,-0.26,-0.23,-4,14,25,94,595,-395,0.0,0.0,0.0,16,,,,,,,,,,,3.61,-1.8,0.41,-49,146,-36,574,177,348,,,,,,,,,,,,,,,,67.95760854,-41.29443466,-72.92661116,,,,,,,,,,,,,,,,27,,,,,,,,,,,0.48,0.11,-0.48,-106,166,-176,-553,266,83.0,165.0,31.3,-134.0,,,,,,,,,,,,,,,,38,,,,,,,,,,,-0.58,2.28,-0.49,-107,-268,-234,-301,-464.0,159.0,E
4288,jose,1322837814,468277,02/12/2011 14:56,no,657,116.0,24.8,-6.42,17,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,0.21,-0.36,-15,63,-157,85,596,-340,163.0,-59.7,80.7,32,,,,,,,,,,,0.26,-0.5,0.79,-300,-43,-77,-420,281,503,,,,,,,,,,,,,,,,-119.8845433,18.13052347,32.10348867,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.32,0.05,0.28,12,-62,21,-552,293,-157.0,0.3,-1.96,-81.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.02,0.1,-0.02,3,2,-10,84,589.0,418.0,A
9598,pedro,1323095030,708388,05/12/2011 14:23,no,98,122.0,25.7,-5.76,19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,-0.02,-0.48,-36,67,-173,13,590,-371,26.4,-7.12,-141.0,10,,,,,,,,,,,1.16,-0.69,0.52,39,3,88,-254,357,543,,,,,,,,,,,,,,,,-6.205387196,27.20717656,129.138461,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.37,-0.11,-0.11,26,-6,93,534,-505,-35.0,153.0,29.0,160.0,,,,,,,,,,,,,,,,26,,,,,,,,,,,0.18,-2.28,-0.31,-97,153,-183,-709,354.0,579.0,C
882,roberto,1322832781,300328,02/12/2011 13:33,no,183,129.0,-39.5,161.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.1,-0.18,45,45,-166,172,600,-346,-139.0,67.3,177.0,29,,,,,,,,,,,0.21,-0.56,0.92,-278,-34,-51,-344,365,518,,,,,,,,,,,,,,,,40.48638528,-27.16324125,-107.4022913,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.14,0.03,-0.15,-47,69,-154,-585,235,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13,,,,,,,,,,,0.67,0.74,0.79,73,96,30,656,-175.0,75.0,A
17774,emilio,1322489719,146638,28/11/2011 14:15,no,397,1.55,2.71,-87.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.02,-0.07,-7,6,25,40,575,-421,138.0,-25.1,-73.0,54,,,,,,,,,,,-0.71,0.31,0.18,96,-16,-520,299,-217,-518,,,,,,,,,,,,,,,,61.05125601,51.15723235,71.68671267,,,,,,,,,,,,,,,,16,,,,,,,,,,,-0.34,0.58,0.3,76,89,102,-138,399,372.0,176.0,10.3,37.9,,,,,,,,,,,,,,,,47,,,,,,,,,,,-0.24,1.53,0.54,247,346,180,235,279.0,-125.0,E
562,pedro,1323094987,316275,05/12/2011 14:23,no,62,123.0,25.7,-3.09,19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,-0.05,-0.41,-42,73,-170,10,584,-373,175.0,46.7,112.0,19,,,,,,,,,,,1.89,-1.19,0.25,111,45,147,74,358,559,,,,,,,,,,,,,,,,-4.303398335,24.99639567,131.6998322,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.51,-0.18,-0.23,23,-4,90,537,-506,-65.0,96.6,59.7,88.6,,,,,,,,,,,,,,,,30,,,,,,,,,,,-0.5,2.06,0.3,-110,251,-100,-655,616.0,767.0,A
